"","series_id","category","value","timestamp"
"9316","Q210","INDUSTRY",7874,1989 Q4
"9317","Q210","INDUSTRY",7808,1990 Q1
"9318","Q210","INDUSTRY",6774,1990 Q2
"9319","Q210","INDUSTRY",7166,1990 Q3
"9320","Q210","INDUSTRY",8060,1990 Q4
"9321","Q210","INDUSTRY",8244,1991 Q1
"9322","Q210","INDUSTRY",7186,1991 Q2
"9323","Q210","INDUSTRY",7086,1991 Q3
"9324","Q210","INDUSTRY",8292,1991 Q4
"9325","Q210","INDUSTRY",8156,1992 Q1
"9326","Q210","INDUSTRY",7396,1992 Q2
"9327","Q210","INDUSTRY",7612,1992 Q3
"9328","Q210","INDUSTRY",8278,1992 Q4
"9329","Q210","INDUSTRY",8114,1993 Q1
"9330","Q210","INDUSTRY",7442,1993 Q2
"9331","Q210","INDUSTRY",7636,1993 Q3
"9332","Q211","INDUSTRY",6138,1979 Q1
"9333","Q211","INDUSTRY",5882,1979 Q2
"9334","Q211","INDUSTRY",6558,1979 Q3
"9335","Q211","INDUSTRY",6224,1979 Q4
"9336","Q211","INDUSTRY",6200.5,1980 Q1
"9337","Q211","INDUSTRY",5739,1980 Q2
"9338","Q211","INDUSTRY",6249.5,1980 Q3
"9339","Q211","INDUSTRY",5953,1980 Q4
"9340","Q211","INDUSTRY",6580.5,1981 Q1
"9341","Q211","INDUSTRY",6567.5,1981 Q2
"9342","Q211","INDUSTRY",7024.5,1981 Q3
"9343","Q211","INDUSTRY",6696,1981 Q4
"9344","Q211","INDUSTRY",7037,1982 Q1
"9345","Q211","INDUSTRY",6787.5,1982 Q2
"9346","Q211","INDUSTRY",7034,1982 Q3
"9347","Q211","INDUSTRY",7013.5,1982 Q4
"9348","Q211","INDUSTRY",7141,1983 Q1
"9349","Q211","INDUSTRY",6525,1983 Q2
"9350","Q211","INDUSTRY",7022,1983 Q3
"9351","Q211","INDUSTRY",7945,1983 Q4
"9352","Q211","INDUSTRY",7480,1984 Q1
"9353","Q211","INDUSTRY",7351.5,1984 Q2
"9354","Q211","INDUSTRY",7732.5,1984 Q3
"9355","Q211","INDUSTRY",7382.5,1984 Q4
"9356","Q211","INDUSTRY",7624.5,1985 Q1
"9357","Q211","INDUSTRY",7973,1985 Q2
"9358","Q211","INDUSTRY",7869.5,1985 Q3
"9359","Q211","INDUSTRY",7616,1985 Q4
"9360","Q211","INDUSTRY",7689,1986 Q1
"9361","Q211","INDUSTRY",7470,1986 Q2
"9362","Q211","INDUSTRY",8114,1986 Q3
"9363","Q211","INDUSTRY",7670.5,1986 Q4
"9364","Q211","INDUSTRY",7587,1987 Q1
"9365","Q211","INDUSTRY",7736.5,1987 Q2
"9366","Q211","INDUSTRY",8442.5,1987 Q3
"9367","Q211","INDUSTRY",7757.5,1987 Q4
"9368","Q211","INDUSTRY",7942,1988 Q1
"9369","Q211","INDUSTRY",7742,1988 Q2
"9370","Q211","INDUSTRY",8540,1988 Q3
"9371","Q211","INDUSTRY",8075,1988 Q4
"9372","Q211","INDUSTRY",8175,1989 Q1
"9373","Q211","INDUSTRY",8194,1989 Q2
"9374","Q211","INDUSTRY",8032,1989 Q3
"9375","Q211","INDUSTRY",9081.5,1989 Q4
"9376","Q211","INDUSTRY",9132,1990 Q1
"9377","Q211","INDUSTRY",8947.5,1990 Q2
"9378","Q211","INDUSTRY",9203,1990 Q3
"9379","Q211","INDUSTRY",8895,1990 Q4
"9380","Q211","INDUSTRY",9133.5,1991 Q1
"9381","Q211","INDUSTRY",9646,1991 Q2
"9382","Q211","INDUSTRY",10068,1991 Q3
"9383","Q211","INDUSTRY",9475.5,1991 Q4
"9384","Q211","INDUSTRY",9655,1992 Q1
"9385","Q211","INDUSTRY",9351,1992 Q2
"9386","Q211","INDUSTRY",10089.5,1992 Q3
"9387","Q211","INDUSTRY",9991,1992 Q4
"9388","Q211","INDUSTRY",9867,1993 Q1
"9389","Q211","INDUSTRY",9485,1993 Q2
"9390","Q211","INDUSTRY",9635.5,1993 Q3
"9391","Q212","INDUSTRY",3848,1979 Q1
"9392","Q212","INDUSTRY",4098,1979 Q2
"9393","Q212","INDUSTRY",3572,1979 Q3
"9394","Q212","INDUSTRY",3306,1979 Q4
"9395","Q212","INDUSTRY",3140,1980 Q1
"9396","Q212","INDUSTRY",3154,1980 Q2
"9397","Q212","INDUSTRY",3206,1980 Q3
"9398","Q212","INDUSTRY",3216,1980 Q4
"9399","Q212","INDUSTRY",2814,1981 Q1
"9400","Q212","INDUSTRY",2912,1981 Q2
"9401","Q212","INDUSTRY",3584,1981 Q3
"9402","Q212","INDUSTRY",3150,1981 Q4
"9403","Q212","INDUSTRY",2804,1982 Q1
"9404","Q212","INDUSTRY",2414,1982 Q2
"9405","Q212","INDUSTRY",2958,1982 Q3
"9406","Q212","INDUSTRY",2700,1982 Q4
"9407","Q212","INDUSTRY",2854,1983 Q1
"9408","Q212","INDUSTRY",2524,1983 Q2
"9409","Q212","INDUSTRY",2942,1983 Q3
"9410","Q212","INDUSTRY",2474,1983 Q4
"9411","Q212","INDUSTRY",2642,1984 Q1
"9412","Q212","INDUSTRY",2996,1984 Q2
"9413","Q212","INDUSTRY",3188,1984 Q3
"9414","Q212","INDUSTRY",2826,1984 Q4
"9415","Q212","INDUSTRY",2708,1985 Q1
"9416","Q212","INDUSTRY",2736,1985 Q2
"9417","Q212","INDUSTRY",2716,1985 Q3
"9418","Q212","INDUSTRY",2498,1985 Q4
"9419","Q212","INDUSTRY",2560,1986 Q1
"9420","Q212","INDUSTRY",2386,1986 Q2
"9421","Q212","INDUSTRY",2798,1986 Q3
"9422","Q212","INDUSTRY",2588,1986 Q4
"9423","Q212","INDUSTRY",2264,1987 Q1
"9424","Q212","INDUSTRY",2470,1987 Q2
"9425","Q212","INDUSTRY",2248,1987 Q3
"9426","Q212","INDUSTRY",2096,1987 Q4
"9427","Q212","INDUSTRY",1884,1988 Q1
"9428","Q212","INDUSTRY",2086,1988 Q2
"9429","Q212","INDUSTRY",2336,1988 Q3
"9430","Q212","INDUSTRY",2478,1988 Q4
"9431","Q212","INDUSTRY",2066,1989 Q1
"9432","Q212","INDUSTRY",2282,1989 Q2
"9433","Q212","INDUSTRY",2482,1989 Q3
"9434","Q212","INDUSTRY",2018,1989 Q4
"9435","Q212","INDUSTRY",2046,1990 Q1
"9436","Q212","INDUSTRY",1960,1990 Q2
"9437","Q212","INDUSTRY",1804,1990 Q3
"9438","Q212","INDUSTRY",1718,1990 Q4
"9439","Q212","INDUSTRY",1466,1991 Q1
"9440","Q212","INDUSTRY",1284,1991 Q2
"9441","Q212","INDUSTRY",1342,1991 Q3
"9442","Q212","INDUSTRY",1506,1991 Q4
"9443","Q212","INDUSTRY",1116,1992 Q1
"9444","Q212","INDUSTRY",1184,1992 Q2
"9445","Q212","INDUSTRY",1486,1992 Q3
"9446","Q212","INDUSTRY",1150,1992 Q4
"9447","Q212","INDUSTRY",970,1993 Q1
"9448","Q212","INDUSTRY",1178,1993 Q2
"9449","Q212","INDUSTRY",1504,1993 Q3
"9450","Q213","INDUSTRY",1932.8,1979 Q1
"9451","Q213","INDUSTRY",1861.4,1979 Q2
"9452","Q213","INDUSTRY",2170.2,1979 Q3
"9453","Q213","INDUSTRY",1999.6,1979 Q4
"9454","Q213","INDUSTRY",2225.5,1980 Q1
"9455","Q213","INDUSTRY",2195.7,1980 Q2
"9456","Q213","INDUSTRY",2713.1,1980 Q3
"9457","Q213","INDUSTRY",2412,1980 Q4
"9458","Q213","INDUSTRY",2568.3,1981 Q1
"9459","Q213","INDUSTRY",2623.7,1981 Q2
"9460","Q213","INDUSTRY",3185.5,1981 Q3
"9461","Q213","INDUSTRY",2722.6,1981 Q4
"9462","Q213","INDUSTRY",3046.3,1982 Q1
"9463","Q213","INDUSTRY",2854.2,1982 Q2
"9464","Q213","INDUSTRY",3337.6,1982 Q3
"9465","Q213","INDUSTRY",2920.3,1982 Q4
"9466","Q213","INDUSTRY",3058.3,1983 Q1
"9467","Q213","INDUSTRY",2933.7,1983 Q2
"9468","Q213","INDUSTRY",3773.4,1983 Q3
"9469","Q213","INDUSTRY",3193.5,1983 Q4
"9470","Q213","INDUSTRY",3472.2,1984 Q1
"9471","Q213","INDUSTRY",3345.5,1984 Q2
"9472","Q213","INDUSTRY",4028.4,1984 Q3
"9473","Q213","INDUSTRY",3463.1,1984 Q4
"9474","Q213","INDUSTRY",3675.4,1985 Q1
"9475","Q213","INDUSTRY",3500.8,1985 Q2
"9476","Q213","INDUSTRY",4142.1,1985 Q3
"9477","Q213","INDUSTRY",3598,1985 Q4
"9478","Q213","INDUSTRY",3765.3,1986 Q1
"9479","Q213","INDUSTRY",3557.7,1986 Q2
"9480","Q213","INDUSTRY",4303.6,1986 Q3
"9481","Q213","INDUSTRY",3620.1,1986 Q4
"9482","Q213","INDUSTRY",3691.1,1987 Q1
"9483","Q213","INDUSTRY",3678.1,1987 Q2
"9484","Q213","INDUSTRY",4505.8,1987 Q3
"9485","Q213","INDUSTRY",3695,1987 Q4
"9486","Q213","INDUSTRY",3894.1,1988 Q1
"9487","Q213","INDUSTRY",3718.9,1988 Q2
"9488","Q213","INDUSTRY",4749.8,1988 Q3
"9489","Q213","INDUSTRY",3855.9,1988 Q4
"9490","Q213","INDUSTRY",4011.7,1989 Q1
"9491","Q213","INDUSTRY",3907.6,1989 Q2
"9492","Q213","INDUSTRY",4812.5,1989 Q3
"9493","Q213","INDUSTRY",4071.3,1989 Q4
"9494","Q213","INDUSTRY",4163.4,1990 Q1
"9495","Q213","INDUSTRY",4077.6,1990 Q2
"9496","Q213","INDUSTRY",5109.2,1990 Q3
"9497","Q213","INDUSTRY",4207.6,1990 Q4
"9498","Q213","INDUSTRY",4320.8,1991 Q1
"9499","Q213","INDUSTRY",4396.9,1991 Q2
"9500","Q213","INDUSTRY",5358.8,1991 Q3
"9501","Q213","INDUSTRY",4381.8,1991 Q4
"9502","Q213","INDUSTRY",4434.5,1992 Q1
"9503","Q213","INDUSTRY",4372.1,1992 Q2
"9504","Q213","INDUSTRY",5313.1,1992 Q3
"9505","Q213","INDUSTRY",4489.6,1992 Q4
"9506","Q213","INDUSTRY",4551.1,1993 Q1
"9507","Q213","INDUSTRY",4496,1993 Q2
"9508","Q213","INDUSTRY",5718.4,1993 Q3
"9509","Q214","INDUSTRY",9137.8,1977 Q1
"9510","Q214","INDUSTRY",9009.4,1977 Q2
"9511","Q214","INDUSTRY",8926.6,1977 Q3
"9512","Q214","INDUSTRY",9145,1977 Q4
"9513","Q214","INDUSTRY",9186.2,1978 Q1
"9514","Q214","INDUSTRY",9152.2,1978 Q2
"9515","Q214","INDUSTRY",9093.6,1978 Q3
"9516","Q214","INDUSTRY",9199.2,1978 Q4
"9517","Q214","INDUSTRY",9310.6,1979 Q1
"9518","Q214","INDUSTRY",9282,1979 Q2
"9519","Q214","INDUSTRY",9248.4,1979 Q3
"9520","Q214","INDUSTRY",9341.6,1979 Q4
"9521","Q214","INDUSTRY",9478.8,1980 Q1
"9522","Q214","INDUSTRY",9438,1980 Q2
"9523","Q214","INDUSTRY",9374.6,1980 Q3
"9524","Q214","INDUSTRY",9488.8,1980 Q4
"9525","Q214","INDUSTRY",9631.8,1981 Q1
"9526","Q214","INDUSTRY",9588.4,1981 Q2
"9527","Q214","INDUSTRY",9514.6,1981 Q3
"9528","Q214","INDUSTRY",9623.2,1981 Q4
"9529","Q214","INDUSTRY",9744.6,1982 Q1
"9530","Q214","INDUSTRY",9685.8,1982 Q2
"9531","Q214","INDUSTRY",9598,1982 Q3
"9532","Q214","INDUSTRY",9703.4,1982 Q4
"9533","Q214","INDUSTRY",9817.8,1983 Q1
"9534","Q214","INDUSTRY",9762.6,1983 Q2
"9535","Q214","INDUSTRY",9669.6,1983 Q3
"9536","Q214","INDUSTRY",9789.2,1983 Q4
"9537","Q214","INDUSTRY",9917.4,1984 Q1
"9538","Q214","INDUSTRY",9864.4,1984 Q2
"9539","Q214","INDUSTRY",9779.2,1984 Q3
"9540","Q214","INDUSTRY",9898.8,1984 Q4
"9541","Q214","INDUSTRY",10048.8,1985 Q1
"9542","Q214","INDUSTRY",9983.4,1985 Q2
"9543","Q214","INDUSTRY",9913.4,1985 Q3
"9544","Q214","INDUSTRY",10031.6,1985 Q4
"9545","Q214","INDUSTRY",10184.6,1986 Q1
"9546","Q214","INDUSTRY",10125,1986 Q2
"9547","Q214","INDUSTRY",10065.4,1986 Q3
"9548","Q214","INDUSTRY",10188.6,1986 Q4
"9549","Q214","INDUSTRY",10350.4,1987 Q1
"9550","Q214","INDUSTRY",10320.6,1987 Q2
"9551","Q214","INDUSTRY",10232.6,1987 Q3
"9552","Q214","INDUSTRY",10357.2,1987 Q4
"9553","Q214","INDUSTRY",10520.2,1988 Q1
"9554","Q214","INDUSTRY",10473.8,1988 Q2
"9555","Q214","INDUSTRY",10407,1988 Q3
"9556","Q214","INDUSTRY",10536,1988 Q4
"9557","Q214","INDUSTRY",10700.2,1989 Q1
"9558","Q214","INDUSTRY",10664.2,1989 Q2
"9559","Q214","INDUSTRY",10606,1989 Q3
"9560","Q214","INDUSTRY",10716.6,1989 Q4
"9561","Q214","INDUSTRY",10882.8,1990 Q1
"9562","Q214","INDUSTRY",10849.4,1990 Q2
"9563","Q214","INDUSTRY",10794,1990 Q3
"9564","Q214","INDUSTRY",10907.8,1990 Q4
"9565","Q214","INDUSTRY",11065.6,1991 Q1
"9566","Q214","INDUSTRY",11026,1991 Q2
"9567","Q214","INDUSTRY",10967,1991 Q3
"9568","Q214","INDUSTRY",11080.6,1991 Q4
"9569","Q214","INDUSTRY",11248.2,1992 Q1
"9570","Q214","INDUSTRY",11210.4,1992 Q2
"9571","Q214","INDUSTRY",11132.6,1992 Q3
"9572","Q214","INDUSTRY",11246.6,1992 Q4
"9573","Q215","INDUSTRY",8401,1977 Q1
"9574","Q215","INDUSTRY",8295.2,1977 Q2
"9575","Q215","INDUSTRY",8228,1977 Q3
"9576","Q215","INDUSTRY",8421.6,1977 Q4
"9577","Q215","INDUSTRY",8457,1978 Q1
"9578","Q215","INDUSTRY",8429.8,1978 Q2
"9579","Q215","INDUSTRY",8383.6,1978 Q3
"9580","Q215","INDUSTRY",8476.4,1978 Q4
"9581","Q215","INDUSTRY",8573.8,1979 Q1
"9582","Q215","INDUSTRY",8550.8,1979 Q2
"9583","Q215","INDUSTRY",8527,1979 Q3
"9584","Q215","INDUSTRY",8605.4,1979 Q4
"9585","Q215","INDUSTRY",8721,1980 Q1
"9586","Q215","INDUSTRY",8688.6,1980 Q2
"9587","Q215","INDUSTRY",8642,1980 Q3
"9588","Q215","INDUSTRY",8739.8,1980 Q4
"9589","Q215","INDUSTRY",8863,1981 Q1
"9590","Q215","INDUSTRY",8828,1981 Q2
"9591","Q215","INDUSTRY",8767.8,1981 Q3
"9592","Q215","INDUSTRY",8860.6,1981 Q4
"9593","Q215","INDUSTRY",8960.6,1982 Q1
"9594","Q215","INDUSTRY",8911.6,1982 Q2
"9595","Q215","INDUSTRY",8839.4,1982 Q3
"9596","Q215","INDUSTRY",8930,1982 Q4
"9597","Q215","INDUSTRY",9025.4,1983 Q1
"9598","Q215","INDUSTRY",8980,1983 Q2
"9599","Q215","INDUSTRY",8902.4,1983 Q3
"9600","Q215","INDUSTRY",9007,1983 Q4
"9601","Q215","INDUSTRY",9117,1984 Q1
"9602","Q215","INDUSTRY",9072.6,1984 Q2
"9603","Q215","INDUSTRY",9000.8,1984 Q3
"9604","Q215","INDUSTRY",9103.2,1984 Q4
"9605","Q215","INDUSTRY",9229.4,1985 Q1
"9606","Q215","INDUSTRY",9175.2,1985 Q2
"9607","Q215","INDUSTRY",9119,1985 Q3
"9608","Q215","INDUSTRY",9219.8,1985 Q4
"9609","Q215","INDUSTRY",9349.2,1986 Q1
"9610","Q215","INDUSTRY",9301.6,1986 Q2
"9611","Q215","INDUSTRY",9255.6,1986 Q3
"9612","Q215","INDUSTRY",9360.2,1986 Q4
"9613","Q215","INDUSTRY",9497.6,1987 Q1
"9614","Q215","INDUSTRY",9474.8,1987 Q2
"9615","Q215","INDUSTRY",9405,1987 Q3
"9616","Q215","INDUSTRY",9512.8,1987 Q4
"9617","Q215","INDUSTRY",9651.8,1988 Q1
"9618","Q215","INDUSTRY",9615.6,1988 Q2
"9619","Q215","INDUSTRY",9563.4,1988 Q3
"9620","Q215","INDUSTRY",9675,1988 Q4
"9621","Q215","INDUSTRY",9814.8,1989 Q1
"9622","Q215","INDUSTRY",9788.2,1989 Q2
"9623","Q215","INDUSTRY",9744,1989 Q3
"9624","Q215","INDUSTRY",9838,1989 Q4
"9625","Q215","INDUSTRY",9982,1990 Q1
"9626","Q215","INDUSTRY",9956.6,1990 Q2
"9627","Q215","INDUSTRY",9914,1990 Q3
"9628","Q215","INDUSTRY",10011.6,1990 Q4
"9629","Q215","INDUSTRY",10146.6,1991 Q1
"9630","Q215","INDUSTRY",10117.8,1991 Q2
"9631","Q215","INDUSTRY",10072.6,1991 Q3
"9632","Q215","INDUSTRY",10170.4,1991 Q4
"9633","Q215","INDUSTRY",10317.8,1992 Q1
"9634","Q215","INDUSTRY",10289.8,1992 Q2
"9635","Q215","INDUSTRY",10226.4,1992 Q3
"9636","Q215","INDUSTRY",10326.8,1992 Q4
"9637","Q216","INDUSTRY",6908,1977 Q1
"9638","Q216","INDUSTRY",6694,1977 Q2
"9639","Q216","INDUSTRY",6564,1977 Q3
"9640","Q216","INDUSTRY",6800,1977 Q4
"9641","Q216","INDUSTRY",6820,1978 Q1
"9642","Q216","INDUSTRY",6752,1978 Q2
"9643","Q216","INDUSTRY",6632,1978 Q3
"9644","Q216","INDUSTRY",6756,1978 Q4
"9645","Q216","INDUSTRY",6898,1979 Q1
"9646","Q216","INDUSTRY",6844,1979 Q2
"9647","Q216","INDUSTRY",6750,1979 Q3
"9648","Q216","INDUSTRY",6892,1979 Q4
"9649","Q216","INDUSTRY",7104,1980 Q1
"9650","Q216","INDUSTRY",7022,1980 Q2
"9651","Q216","INDUSTRY",6858,1980 Q3
"9652","Q216","INDUSTRY",7018,1980 Q4
"9653","Q216","INDUSTRY",7218,1981 Q1
"9654","Q216","INDUSTRY",7134,1981 Q2
"9655","Q216","INDUSTRY",7006,1981 Q3
"9656","Q216","INDUSTRY",7160,1981 Q4
"9657","Q216","INDUSTRY",7374,1982 Q1
"9658","Q216","INDUSTRY",7276,1982 Q2
"9659","Q216","INDUSTRY",7128,1982 Q3
"9660","Q216","INDUSTRY",7272,1982 Q4
"9661","Q216","INDUSTRY",7462,1983 Q1
"9662","Q216","INDUSTRY",7366,1983 Q2
"9663","Q216","INDUSTRY",7218,1983 Q3
"9664","Q216","INDUSTRY",7366,1983 Q4
"9665","Q216","INDUSTRY",7546,1984 Q1
"9666","Q216","INDUSTRY",7464,1984 Q2
"9667","Q216","INDUSTRY",7332,1984 Q3
"9668","Q216","INDUSTRY",7502,1984 Q4
"9669","Q216","INDUSTRY",7736,1985 Q1
"9670","Q216","INDUSTRY",7628,1985 Q2
"9671","Q216","INDUSTRY",7494,1985 Q3
"9672","Q216","INDUSTRY",7668,1985 Q4
"9673","Q216","INDUSTRY",7888,1986 Q1
"9674","Q216","INDUSTRY",7774,1986 Q2
"9675","Q216","INDUSTRY",7644,1986 Q3
"9676","Q216","INDUSTRY",7826,1986 Q4
"9677","Q216","INDUSTRY",8056,1987 Q1
"9678","Q216","INDUSTRY",7990,1987 Q2
"9679","Q216","INDUSTRY",7814,1987 Q3
"9680","Q216","INDUSTRY",7978,1987 Q4
"9681","Q216","INDUSTRY",8238,1988 Q1
"9682","Q216","INDUSTRY",8138,1988 Q2
"9683","Q216","INDUSTRY",8000,1988 Q3
"9684","Q216","INDUSTRY",8176,1988 Q4
"9685","Q216","INDUSTRY",8412,1989 Q1
"9686","Q216","INDUSTRY",8332,1989 Q2
"9687","Q216","INDUSTRY",8194,1989 Q3
"9688","Q216","INDUSTRY",8354,1989 Q4
"9689","Q216","INDUSTRY",8576,1990 Q1
"9690","Q216","INDUSTRY",8500,1990 Q2
"9691","Q216","INDUSTRY",8376,1990 Q3
"9692","Q216","INDUSTRY",8538,1990 Q4
"9693","Q216","INDUSTRY",8756,1991 Q1
"9694","Q216","INDUSTRY",8650,1991 Q2
"9695","Q216","INDUSTRY",8508,1991 Q3
"9696","Q216","INDUSTRY",8660,1991 Q4
"9697","Q216","INDUSTRY",8868,1992 Q1
"9698","Q216","INDUSTRY",8764,1992 Q2
"9699","Q216","INDUSTRY",8628,1992 Q3
"9700","Q216","INDUSTRY",8758,1992 Q4
"9701","Q217","INDUSTRY",8750,1977 Q1
"9702","Q217","INDUSTRY",8650,1977 Q2
"9703","Q217","INDUSTRY",8500,1977 Q3
"9704","Q217","INDUSTRY",8750,1977 Q4
"9705","Q217","INDUSTRY",9500,1978 Q1
"9706","Q217","INDUSTRY",9500,1978 Q2
"9707","Q217","INDUSTRY",9400,1978 Q3
"9708","Q217","INDUSTRY",9450,1978 Q4
"9709","Q217","INDUSTRY",9500,1979 Q1
"9710","Q217","INDUSTRY",9500,1979 Q2
"9711","Q217","INDUSTRY",9450,1979 Q3
"9712","Q217","INDUSTRY",9450,1979 Q4
"9713","Q217","INDUSTRY",9400,1980 Q1
"9714","Q217","INDUSTRY",9350,1980 Q2
"9715","Q217","INDUSTRY",9300,1980 Q3
"9716","Q217","INDUSTRY",9350,1980 Q4
"9717","Q217","INDUSTRY",9400,1981 Q1
"9718","Q217","INDUSTRY",9400,1981 Q2
"9719","Q217","INDUSTRY",9300,1981 Q3
"9720","Q217","INDUSTRY",9300,1981 Q4
"9721","Q217","INDUSTRY",9400,1982 Q1
"9722","Q217","INDUSTRY",9350,1982 Q2
"9723","Q217","INDUSTRY",9200,1982 Q3
"9724","Q217","INDUSTRY",9250,1982 Q4
"9725","Q217","INDUSTRY",9200,1983 Q1
"9726","Q217","INDUSTRY",9150,1983 Q2
"9727","Q217","INDUSTRY",9050,1983 Q3
"9728","Q217","INDUSTRY",9050,1983 Q4
"9729","Q217","INDUSTRY",9050,1984 Q1
"9730","Q217","INDUSTRY",9000,1984 Q2
"9731","Q217","INDUSTRY",8950,1984 Q3
"9732","Q217","INDUSTRY",9000,1984 Q4
"9733","Q217","INDUSTRY",9050,1985 Q1
"9734","Q217","INDUSTRY",9000,1985 Q2
"9735","Q217","INDUSTRY",8900,1985 Q3
"9736","Q217","INDUSTRY",8900,1985 Q4
"9737","Q217","INDUSTRY",9050,1986 Q1
"9738","Q217","INDUSTRY",8900,1986 Q2
"9739","Q217","INDUSTRY",8800,1986 Q3
"9740","Q217","INDUSTRY",8850,1986 Q4
"9741","Q217","INDUSTRY",9100,1987 Q1
"9742","Q217","INDUSTRY",9050,1987 Q2
"9743","Q217","INDUSTRY",8900,1987 Q3
"9744","Q217","INDUSTRY",8950,1987 Q4
"9745","Q217","INDUSTRY",8450,1988 Q1
"9746","Q217","INDUSTRY",8400,1988 Q2
"9747","Q217","INDUSTRY",8350,1988 Q3
"9748","Q217","INDUSTRY",8400,1988 Q4
"9749","Q217","INDUSTRY",8350,1989 Q1
"9750","Q217","INDUSTRY",8400,1989 Q2
"9751","Q217","INDUSTRY",8300,1989 Q3
"9752","Q217","INDUSTRY",8350,1989 Q4
"9753","Q217","INDUSTRY",8400,1990 Q1
"9754","Q217","INDUSTRY",8300,1990 Q2
"9755","Q217","INDUSTRY",8200,1990 Q3
"9756","Q217","INDUSTRY",8250,1990 Q4
"9757","Q217","INDUSTRY",8300,1991 Q1
"9758","Q217","INDUSTRY",8200,1991 Q2
"9759","Q217","INDUSTRY",8400,1991 Q3
"9760","Q217","INDUSTRY",8500,1991 Q4
"9761","Q217","INDUSTRY",8300,1992 Q1
"9762","Q217","INDUSTRY",8500,1992 Q2
"9763","Q217","INDUSTRY",8350,1992 Q3
"9764","Q217","INDUSTRY",8450,1992 Q4
"9765","Q218","INDUSTRY",5010,1977 Q1
"9766","Q218","INDUSTRY",3048,1977 Q2
"9767","Q218","INDUSTRY",2603,1977 Q3
"9768","Q218","INDUSTRY",3680,1977 Q4
"9769","Q218","INDUSTRY",5290,1978 Q1
"9770","Q218","INDUSTRY",3220,1978 Q2
"9771","Q218","INDUSTRY",2614,1978 Q3
"9772","Q218","INDUSTRY",3624,1978 Q4
"9773","Q218","INDUSTRY",5480,1979 Q1
"9774","Q218","INDUSTRY",3366,1979 Q2
"9775","Q218","INDUSTRY",2715,1979 Q3
"9776","Q218","INDUSTRY",3879,1979 Q4
"9777","Q218","INDUSTRY",5434,1980 Q1
"9778","Q218","INDUSTRY",3259,1980 Q2
"9779","Q218","INDUSTRY",2754,1980 Q3
"9780","Q218","INDUSTRY",3967,1980 Q4
"9781","Q218","INDUSTRY",5312,1981 Q1
"9782","Q218","INDUSTRY",3385,1981 Q2
"9783","Q218","INDUSTRY",2793,1981 Q3
"9784","Q218","INDUSTRY",3885,1981 Q4
"9785","Q218","INDUSTRY",5351,1982 Q1
"9786","Q218","INDUSTRY",3020,1982 Q2
"9787","Q218","INDUSTRY",2416,1982 Q3
"9788","Q218","INDUSTRY",3396,1982 Q4
"9789","Q218","INDUSTRY",4439,1983 Q1
"9790","Q218","INDUSTRY",2836,1983 Q2
"9791","Q218","INDUSTRY",2220,1983 Q3
"9792","Q218","INDUSTRY",3362,1983 Q4
"9793","Q218","INDUSTRY",4918,1984 Q1
"9794","Q218","INDUSTRY",2821,1984 Q2
"9795","Q218","INDUSTRY",2183,1984 Q3
"9796","Q218","INDUSTRY",3240,1984 Q4
"9797","Q218","INDUSTRY",4762,1985 Q1
"9798","Q218","INDUSTRY",2441,1985 Q2
"9799","Q218","INDUSTRY",2082,1985 Q3
"9800","Q218","INDUSTRY",3330,1985 Q4
"9801","Q218","INDUSTRY",4307,1986 Q1
"9802","Q218","INDUSTRY",2204,1986 Q2
"9803","Q218","INDUSTRY",1714,1986 Q3
"9804","Q218","INDUSTRY",2900,1986 Q4
"9805","Q218","INDUSTRY",3971,1987 Q1
"9806","Q218","INDUSTRY",2077,1987 Q2
"9807","Q218","INDUSTRY",1637,1987 Q3
"9808","Q218","INDUSTRY",2859,1987 Q4
"9809","Q218","INDUSTRY",4274,1988 Q1
"9810","Q218","INDUSTRY",1950,1988 Q2
"9811","Q218","INDUSTRY",1676,1988 Q3
"9812","Q218","INDUSTRY",2805,1988 Q4
"9813","Q218","INDUSTRY",4024,1989 Q1
"9814","Q218","INDUSTRY",1931,1989 Q2
"9815","Q218","INDUSTRY",1499,1989 Q3
"9816","Q218","INDUSTRY",3079,1989 Q4
"9817","Q218","INDUSTRY",3663,1990 Q1
"9818","Q218","INDUSTRY",1908,1990 Q2
"9819","Q218","INDUSTRY",1500,1990 Q3
"9820","Q218","INDUSTRY",2776,1990 Q4
"9821","Q218","INDUSTRY",3782,1991 Q1
"9822","Q218","INDUSTRY",1750,1991 Q2
"9823","Q218","INDUSTRY",1359,1991 Q3
"9824","Q218","INDUSTRY",2714,1991 Q4
"9825","Q218","INDUSTRY",3674,1992 Q1
"9826","Q218","INDUSTRY",1900,1992 Q2
"9827","Q218","INDUSTRY",1352,1992 Q3
"9828","Q218","INDUSTRY",2831,1992 Q4
"9829","Q219","INDUSTRY",4790,1977 Q1
"9830","Q219","INDUSTRY",1712,1977 Q2
"9831","Q219","INDUSTRY",852,1977 Q3
"9832","Q219","INDUSTRY",2540,1977 Q4
"9833","Q219","INDUSTRY",4920,1978 Q1
"9834","Q219","INDUSTRY",1920,1978 Q2
"9835","Q219","INDUSTRY",854,1978 Q3
"9836","Q219","INDUSTRY",2520,1978 Q4
"9837","Q219","INDUSTRY",4926,1979 Q1
"9838","Q219","INDUSTRY",1932,1979 Q2
"9839","Q219","INDUSTRY",862,1979 Q3
